year,wmghg_data,solar_data,volc_data, landuse_data,manaero_data
1484.0,0.026833210000000003,-0.12319999999999999,-0.00656193,0.021534699999999997,0.0
1485.0,0.02920441,-0.1211,-0.00109958,0.021503699999999997,0.0
1486.0,0.03158561,-0.1191,0.0,0.021472699999999997,0.0
1487.0,0.03409661,-0.117,0.0,0.021441699999999998,0.0
1488.0,0.03666121,-0.11489999999999999,0.0,0.021410699999999998,0.0
1489.0,0.03933641,-0.1135,0.0,0.021379699999999998,0.0
1490.0,0.04204241,-0.1108,0.0,0.021348699999999998,0.0
1491.0,0.04477171,-0.10809999999999999,0.0,0.0213177,0.0
1492.0,0.04751301,-0.10559999999999999,0.0,0.0212867,0.0
1493.0,0.05025481,-0.10309999999999998,0.0,0.0212557,0.0
1494.0,0.052624409999999996,-0.10129999999999999,0.0,0.0212247,0.0
1495.0,0.05540171,-0.0997,0.0,0.021193699999999996,0.0
1496.0,0.058083310000000006,-0.09799999999999999,0.0,0.021162699999999996,0.0
1497.0,0.060722309999999995,-0.0967,0.0,0.021131699999999996,0.0
1498.0,0.06330941000000001,-0.09530000000000001,0.0,0.021100699999999997,0.0
1499.0,0.06583521,-0.09399999999999999,0.0,0.021069699999999997,0.0
1500.0,0.06828671,-0.0976,0.0,0.021038699999999997,0.0
1501.0,0.07065641,-0.09280000000000001,0.0,0.020980999999999996,0.0
1502.0,0.07293121,-0.0873,0.0,0.020923399999999998,0.0
1503.0,0.07504551000000001,-0.08419999999999998,0.0,0.020865699999999997,0.0
1504.0,0.07706151,-0.081,-0.110026,0.020808099999999996,0.0
1505.0,0.07892101000000001,-0.0828,-0.0731859,0.0207504,0.0
1506.0,0.08068991,-0.08519999999999998,-0.0140232,0.020692799999999997,0.0
1507.0,0.08230631,-0.0871,-0.00241731,0.020635099999999997,0.0
1508.0,0.08347451,-0.0904,-0.000406154,0.0205775,0.0
1509.0,0.08479201,-0.09299999999999999,-2.7952e-05,0.020519799999999998,0.0
1510.0,0.08602691000000001,-0.09530000000000001,0.0,0.020462199999999996,0.0
1511.0,0.08718661,-0.0934,0.0,0.0204045,0.0
1512.0,0.08813810999999999,-0.0914,0.0,0.020346899999999998,0.0
1513.0,0.08908200999999999,-0.08869999999999999,-0.271227,0.020289199999999997,0.0
